epoca,w1_0,w1_1,w1_2,w1_3,w1_4,w1_5,w1_6,w1_7,w1_8,w1_9,w1_10,w1_11,w1_12,w1_13,w1_14,w2_0,w2_1,w2_2,w2_3,w2_4,w2_5,w2_6,w2_7,w2_8,w2_9,b1_0,b1_1,b1_2,b1_3,b1_4,b2_0,b2_1
829.000000,0.144283,0.116508,0.125683,0.113128,-0.224592,0.162925,0.155266,0.158207,0.149525,-0.287873,0.169537,0.167154,0.153066,0.115549,-0.302855,-1.856695,1.893352,-1.648910,1.659824,-1.653448,1.634494,-1.261011,1.339290,4.791348,-4.729193,-2.262061,-1.976236,-1.962945,-1.499373,4.561151,1.688645,-1.786180
830.000000,0.144295,0.116525,0.125697,0.113138,-0.224606,0.162946,0.155282,0.158222,0.149534,-0.287904,0.169554,0.167164,0.153080,0.115561,-0.302896,-1.857013,1.893671,-1.649194,1.660107,-1.653730,1.634776,-1.261234,1.339513,4.792034,-4.729878,-2.262505,-1.976643,-1.963350,-1.499707,4.561800,1.688797,-1.786331
831.000000,0.144307,0.116542,0.125710,0.113148,-0.224621,0.162966,0.155297,0.158236,0.149543,-0.287934,0.169572,0.167175,0.153094,0.115573,-0.302937,-1.857331,1.893989,-1.649476,1.660391,-1.654011,1.635058,-1.261456,1.339736,4.792719,-4.730563,-2.262948,-1.977050,-1.963755,-1.500042,4.562448,1.688948,-1.786482
832.000000,0.144318,0.116558,0.125724,0.113158,-0.224635,0.162986,0.155313,0.158251,0.149551,-0.287964,0.169589,0.167185,0.153109,0.115585,-0.302978,-1.857648,1.894306,-1.649759,1.660674,-1.654292,1.635339,-1.261678,1.339958,4.793402,-4.731247,-2.263390,-1.977457,-1.964160,-1.500376,4.563095,1.689099,-1.786633
833.000000,0.144330,0.116575,0.125737,0.113168,-0.224649,0.163007,0.155329,0.158266,0.149560,-0.287994,0.169606,0.167195,0.153123,0.115597,-0.303019,-1.857964,1.894623,-1.650041,1.660956,-1.654572,1.635620,-1.261900,1.340181,4.794085,-4.731930,-2.263832,-1.977863,-1.964564,-1.500709,4.563741,1.689250,-1.786783
834.000000,0.144342,0.116591,0.125750,0.113178,-0.224664,0.163027,0.155345,0.158280,0.149569,-0.288024,0.169623,0.167206,0.153137,0.115609,-0.303060,-1.858280,1.894940,-1.650322,1.661238,-1.654852,1.635900,-1.262122,1.340403,4.794766,-4.732611,-2.264273,-1.978268,-1.964967,-1.501042,4.564386,1.689401,-1.786933
835.000000,0.144353,0.116608,0.125764,0.113188,-0.224678,0.163048,0.155360,0.158295,0.149578,-0.288054,0.169640,0.167216,0.153152,0.115621,-0.303101,-1.858596,1.895256,-1.650604,1.661520,-1.655132,1.636180,-1.262343,1.340624,4.795447,-4.733292,-2.264714,-1.978673,-1.965370,-1.501374,4.565030,1.689552,-1.787083
836.000000,0.144365,0.116624,0.125777,0.113197,-0.224692,0.163068,0.155376,0.158310,0.149587,-0.288085,0.169657,0.167227,0.153166,0.115633,-0.303141,-1.858911,1.895572,-1.650884,1.661801,-1.655411,1.636460,-1.262564,1.340846,4.796126,-4.733972,-2.265154,-1.979077,-1.965772,-1.501706,4.565673,1.689702,-1.787233
837.000000,0.144376,0.116641,0.125790,0.113207,-0.224706,0.163088,0.155392,0.158324,0.149596,-0.288114,0.169674,0.167237,0.153180,0.115645,-0.303182,-1.859226,1.895887,-1.651165,1.662082,-1.655690,1.636739,-1.262784,1.341067,4.796805,-4.734650,-2.265593,-1.979481,-1.966174,-1.502037,4.566315,1.689852,-1.787383
838.000000,0.144388,0.116657,0.125804,0.113217,-0.224720,0.163108,0.155407,0.158339,0.149604,-0.288144,0.169691,0.167247,0.153195,0.115657,-0.303223,-1.859540,1.896202,-1.651445,1.662363,-1.655968,1.637018,-1.263004,1.341287,4.797482,-4.735328,-2.266032,-1.979884,-1.966575,-1.502368,4.566956,1.690002,-1.787532
839.000000,0.144399,0.116674,0.125817,0.113227,-0.224735,0.163129,0.155423,0.158353,0.149613,-0.288174,0.169708,0.167258,0.153209,0.115669,-0.303263,-1.859854,1.896516,-1.651724,1.662643,-1.656246,1.637297,-1.263224,1.341508,4.798159,-4.736005,-2.266470,-1.980286,-1.966975,-1.502699,4.567596,1.690151,-1.787681
840.000000,0.144411,0.116690,0.125830,0.113237,-0.224749,0.163149,0.155439,0.158368,0.149622,-0.288204,0.169725,0.167268,0.153223,0.115681,-0.303304,-1.860167,1.896830,-1.652004,1.662922,-1.656524,1.637575,-1.263444,1.341728,4.798834,-4.736681,-2.266907,-1.980688,-1.967375,-1.503029,4.568235,1.690301,-1.787830
841.000000,0.144422,0.116707,0.125844,0.113247,-0.224763,0.163169,0.155454,0.158382,0.149631,-0.288234,0.169742,0.167278,0.153237,0.115693,-0.303344,-1.860480,1.897143,-1.652282,1.663202,-1.656801,1.637852,-1.263663,1.341948,4.799509,-4.737355,-2.267344,-1.981089,-1.967775,-1.503359,4.568873,1.690450,-1.787979
842.000000,0.144434,0.116723,0.125857,0.113257,-0.224777,0.163189,0.155470,0.158397,0.149639,-0.288264,0.169758,0.167289,0.153252,0.115705,-0.303385,-1.860793,1.897456,-1.652561,1.663481,-1.657078,1.638130,-1.263882,1.342167,4.800182,-4.738029,-2.267780,-1.981490,-1.968174,-1.503688,4.569510,1.690599,-1.788127
843.000000,0.144445,0.116739,0.125870,0.113266,-0.224791,0.163209,0.155485,0.158411,0.149648,-0.288293,0.169775,0.167299,0.153266,0.115717,-0.303425,-1.861105,1.897769,-1.652839,1.663759,-1.657354,1.638407,-1.264101,1.342386,4.800855,-4.738702,-2.268215,-1.981890,-1.968572,-1.504016,4.570146,1.690748,-1.788275
844.000000,0.144457,0.116755,0.125883,0.113276,-0.224805,0.163229,0.155501,0.158426,0.149657,-0.288323,0.169792,0.167309,0.153280,0.115729,-0.303465,-1.861416,1.898081,-1.653116,1.664037,-1.657630,1.638683,-1.264319,1.342605,4.801526,-4.739373,-2.268650,-1.982290,-1.968969,-1.504345,4.570781,1.690896,-1.788423
845.000000,0.144468,0.116772,0.125896,0.113286,-0.224819,0.163249,0.155516,0.158440,0.149666,-0.288353,0.169809,0.167320,0.153294,0.115741,-0.303506,-1.861727,1.898393,-1.653394,1.664315,-1.657906,1.638959,-1.264537,1.342824,4.802197,-4.740044,-2.269084,-1.982689,-1.969366,-1.504673,4.571415,1.691045,-1.788571
846.000000,0.144479,0.116788,0.125910,0.113296,-0.224833,0.163269,0.155532,0.158455,0.149674,-0.288382,0.169826,0.167330,0.153308,0.115753,-0.303546,-1.862038,1.898704,-1.653671,1.664592,-1.658181,1.639235,-1.264755,1.343042,4.802866,-4.740714,-2.269518,-1.983087,-1.969763,-1.505000,4.572048,1.691193,-1.788719
847.000000,0.144491,0.116804,0.125923,0.113305,-0.224847,0.163289,0.155547,0.158469,0.149683,-0.288412,0.169843,0.167340,0.153323,0.115765,-0.303586,-1.862348,1.899015,-1.653947,1.664869,-1.658456,1.639510,-1.264973,1.343260,4.803535,-4.741383,-2.269951,-1.983485,-1.970159,-1.505327,4.572680,1.691341,-1.788866
848.000000,0.144502,0.116820,0.125936,0.113315,-0.224860,0.163309,0.155563,0.158483,0.149692,-0.288441,0.169860,0.167351,0.153337,0.115777,-0.303626,-1.862658,1.899325,-1.654223,1.665146,-1.658730,1.639785,-1.265190,1.343478,4.804202,-4.742050,-2.270383,-1.983883,-1.970554,-1.505653,4.573311,1.691488,-1.789013
849.000000,0.144514,0.116837,0.125949,0.113325,-0.224874,0.163329,0.155578,0.158498,0.149700,-0.288471,0.169877,0.167361,0.153351,0.115789,-0.303666,-1.862968,1.899635,-1.654499,1.665422,-1.659004,1.640060,-1.265407,1.343695,4.804869,-4.742717,-2.270815,-1.984279,-1.970949,-1.505979,4.573941,1.691636,-1.789160
850.000000,0.144525,0.116853,0.125962,0.113334,-0.224888,0.163349,0.155594,0.158512,0.149709,-0.288500,0.169893,0.167371,0.153365,0.115801,-0.303706,-1.863277,1.899944,-1.654774,1.665698,-1.659278,1.640334,-1.265623,1.343912,4.805535,-4.743383,-2.271246,-1.984676,-1.971344,-1.506305,4.574570,1.691783,-1.789307
851.000000,0.144536,0.116869,0.125975,0.113344,-0.224902,0.163369,0.155609,0.158526,0.149718,-0.288530,0.169910,0.167381,0.153379,0.115813,-0.303746,-1.863585,1.900254,-1.655049,1.665973,-1.659551,1.640608,-1.265840,1.344129,4.806199,-4.744048,-2.271677,-1.985071,-1.971737,-1.506630,4.575198,1.691930,-1.789454
852.000000,0.144547,0.116885,0.125988,0.113354,-0.224916,0.163389,0.155624,0.158541,0.149726,-0.288559,0.169927,0.167392,0.153393,0.115825,-0.303786,-1.863893,1.900562,-1.655323,1.666248,-1.659824,1.640881,-1.266056,1.344345,4.806863,-4.744712,-2.272107,-1.985466,-1.972131,-1.506954,4.575826,1.692077,-1.789600
853.000000,0.144559,0.116901,0.126001,0.113363,-0.224930,0.163409,0.155640,0.158555,0.149735,-0.288588,0.169944,0.167402,0.153407,0.115837,-0.303826,-1.864201,1.900870,-1.655598,1.666523,-1.660097,1.641154,-1.266271,1.344561,4.807526,-4.745375,-2.272536,-1.985861,-1.972523,-1.507278,4.576452,1.692223,-1.789746
854.000000,0.144570,0.116917,0.126014,0.113373,-0.224943,0.163429,0.155655,0.158569,0.149744,-0.288618,0.169960,0.167412,0.153422,0.115849,-0.303866,-1.864508,1.901178,-1.655871,1.666797,-1.660369,1.641427,-1.266487,1.344777,4.808188,-4.746037,-2.272965,-1.986255,-1.972915,-1.507602,4.577077,1.692370,-1.789892
855.000000,0.144581,0.116933,0.126027,0.113383,-0.224957,0.163448,0.155670,0.158584,0.149752,-0.288647,0.169977,0.167422,0.153436,0.115860,-0.303906,-1.864815,1.901485,-1.656145,1.667071,-1.660641,1.641699,-1.266702,1.344992,4.808849,-4.746698,-2.273393,-1.986649,-1.973307,-1.507926,4.577702,1.692516,-1.790038
856.000000,0.144592,0.116949,0.126040,0.113392,-0.224971,0.163468,0.155686,0.158598,0.149761,-0.288676,0.169994,0.167433,0.153450,0.115872,-0.303945,-1.865122,1.901792,-1.656418,1.667344,-1.660912,1.641971,-1.266916,1.345208,4.809509,-4.747358,-2.273820,-1.987041,-1.973698,-1.508248,4.578325,1.692662,-1.790183
857.000000,0.144604,0.116965,0.126053,0.113402,-0.224984,0.163488,0.155701,0.158612,0.149769,-0.288705,0.170011,0.167443,0.153464,0.115884,-0.303985,-1.865428,1.902099,-1.656690,1.667618,-1.661183,1.642243,-1.267131,1.345423,4.810168,-4.748017,-2.274247,-1.987434,-1.974088,-1.508571,4.578947,1.692808,-1.790328
858.000000,0.144615,0.116981,0.126066,0.113412,-0.224998,0.163508,0.155716,0.158626,0.149778,-0.288734,0.170027,0.167453,0.153478,0.115896,-0.304025,-1.865733,1.902405,-1.656963,1.667890,-1.661454,1.642514,-1.267345,1.345637,4.810826,-4.748675,-2.274674,-1.987826,-1.974478,-1.508893,4.579569,1.692953,-1.790473
859.000000,0.144626,0.116997,0.126079,0.113421,-0.225012,0.163527,0.155732,0.158640,0.149786,-0.288763,0.170044,0.167463,0.153492,0.115908,-0.304064,-1.866038,1.902710,-1.657235,1.668163,-1.661724,1.642785,-1.267559,1.345852,4.811483,-4.749332,-2.275099,-1.988217,-1.974868,-1.509214,4.580190,1.693099,-1.790618
860.000000,0.144637,0.117013,0.126092,0.113431,-0.225025,0.163547,0.155747,0.158655,0.149795,-0.288792,0.170061,0.167474,0.153506,0.115920,-0.304104,-1.866343,1.903016,-1.657506,1.668435,-1.661994,1.643055,-1.267772,1.346066,4.812139,-4.749988,-2.275524,-1.988608,-1.975257,-1.509535,4.580809,1.693244,-1.790763
861.000000,0.144648,0.117029,0.126104,0.113440,-0.225039,0.163567,0.155762,0.158669,0.149804,-0.288821,0.170077,0.167484,0.153520,0.115931,-0.304143,-1.866647,1.903320,-1.657777,1.668706,-1.662264,1.643325,-1.267986,1.346279,4.812794,-4.750644,-2.275949,-1.988998,-1.975645,-1.509856,4.581428,1.693389,-1.790907
862.000000,0.144659,0.117044,0.126117,0.113450,-0.225052,0.163586,0.155777,0.158683,0.149812,-0.288850,0.170094,0.167494,0.153534,0.115943,-0.304183,-1.866951,1.903625,-1.658048,1.668978,-1.662533,1.643595,-1.268199,1.346493,4.813448,-4.751298,-2.276373,-1.989388,-1.976033,-1.510176,4.582046,1.693534,-1.791052
863.000000,0.144670,0.117060,0.126130,0.113459,-0.225066,0.163606,0.155792,0.158697,0.149821,-0.288879,0.170111,0.167504,0.153548,0.115955,-0.304222,-1.867255,1.903929,-1.658318,1.669248,-1.662802,1.643864,-1.268411,1.346706,4.814102,-4.751952,-2.276796,-1.989777,-1.976420,-1.510496,4.582662,1.693678,-1.791196
864.000000,0.144681,0.117076,0.126143,0.113469,-0.225079,0.163625,0.155808,0.158711,0.149829,-0.288908,0.170127,0.167514,0.153562,0.115967,-0.304262,-1.867558,1.904232,-1.658588,1.669519,-1.663070,1.644133,-1.268624,1.346919,4.814754,-4.752604,-2.277219,-1.990165,-1.976807,-1.510815,4.583278,1.693823,-1.791339
865.000000,0.144692,0.117092,0.126156,0.113478,-0.225093,0.163645,0.155823,0.158725,0.149838,-0.288937,0.170144,0.167525,0.153576,0.115979,-0.304301,-1.867860,1.904535,-1.658858,1.669789,-1.663339,1.644402,-1.268836,1.347131,4.815405,-4.753256,-2.277641,-1.990553,-1.977193,-1.511134,4.583893,1.693967,-1.791483
866.000000,0.144703,0.117108,0.126168,0.113488,-0.225106,0.163664,0.155838,0.158739,0.149846,-0.288966,0.170160,0.167535,0.153590,0.115990,-0.304340,-1.868162,1.904838,-1.659127,1.670059,-1.663606,1.644670,-1.269048,1.347344,4.816056,-4.753906,-2.278062,-1.990941,-1.977578,-1.511453,4.584507,1.694111,-1.791627
867.000000,0.144714,0.117123,0.126181,0.113497,-0.225120,0.163684,0.155853,0.158753,0.149855,-0.288994,0.170177,0.167545,0.153604,0.116002,-0.304380,-1.868464,1.905140,-1.659396,1.670328,-1.663874,1.644938,-1.269259,1.347556,4.816705,-4.754556,-2.278483,-1.991328,-1.977963,-1.511771,4.585120,1.694254,-1.791770
868.000000,0.144725,0.117139,0.126194,0.113507,-0.225133,0.163703,0.155868,0.158767,0.149863,-0.289023,0.170193,0.167555,0.153618,0.116014,-0.304419,-1.868766,1.905442,-1.659665,1.670597,-1.664141,1.645205,-1.269471,1.347767,4.817354,-4.755205,-2.278904,-1.991714,-1.978348,-1.512089,4.585733,1.694398,-1.791913
869.000000,0.144736,0.117155,0.126206,0.113516,-0.225146,0.163723,0.155883,0.158781,0.149872,-0.289052,0.170210,0.167565,0.153632,0.116026,-0.304458,-1.869067,1.905744,-1.659933,1.670866,-1.664407,1.645472,-1.269682,1.347979,4.818002,-4.755853,-2.279324,-1.992100,-1.978732,-1.512406,4.586344,1.694541,-1.792056
870.000000,0.144747,0.117170,0.126219,0.113525,-0.225160,0.163742,0.155898,0.158795,0.149880,-0.289080,0.170227,0.167575,0.153646,0.116037,-0.304497,-1.869367,1.906045,-1.660201,1.671134,-1.664674,1.645739,-1.269892,1.348190,4.818649,-4.756500,-2.279743,-1.992486,-1.979116,-1.512723,4.586954,1.694684,-1.792198
871.000000,0.144758,0.117186,0.126232,0.113535,-0.225173,0.163762,0.155913,0.158809,0.149889,-0.289109,0.170243,0.167586,0.153659,0.116049,-0.304536,-1.869667,1.906345,-1.660468,1.671402,-1.664939,1.646005,-1.270103,1.348401,4.819295,-4.757146,-2.280161,-1.992871,-1.979499,-1.513039,4.587564,1.694827,-1.792341
872.000000,0.144769,0.117202,0.126244,0.113544,-0.225186,0.163781,0.155928,0.158823,0.149897,-0.289137,0.170260,0.167596,0.153673,0.116061,-0.304575,-1.869967,1.906645,-1.660735,1.671670,-1.665205,1.646271,-1.270313,1.348611,4.819940,-4.757791,-2.280580,-1.993255,-1.979881,-1.513355,4.588172,1.694970,-1.792483
873.000000,0.144780,0.117217,0.126257,0.113554,-0.225200,0.163800,0.155943,0.158837,0.149906,-0.289166,0.170276,0.167606,0.153687,0.116072,-0.304614,-1.870266,1.906945,-1.661002,1.671937,-1.665470,1.646537,-1.270523,1.348821,4.820584,-4.758435,-2.280997,-1.993639,-1.980263,-1.513670,4.588780,1.695113,-1.792625
874.000000,0.144791,0.117233,0.126270,0.113563,-0.225213,0.163820,0.155958,0.158851,0.149914,-0.289194,0.170292,0.167616,0.153701,0.116084,-0.304653,-1.870565,1.907245,-1.661268,1.672204,-1.665735,1.646802,-1.270732,1.349031,4.821227,-4.759078,-2.281414,-1.994022,-1.980645,-1.513985,4.589387,1.695255,-1.792767
875.000000,0.144802,0.117248,0.126282,0.113572,-0.225226,0.163839,0.155973,0.158865,0.149922,-0.289223,0.170309,0.167626,0.153715,0.116096,-0.304692,-1.870864,1.907543,-1.661534,1.672470,-1.665999,1.647067,-1.270941,1.349241,4.821869,-4.759721,-2.281830,-1.994405,-1.981026,-1.514300,4.589992,1.695397,-1.792908
876.000000,0.144813,0.117264,0.126295,0.113582,-0.225239,0.163858,0.155988,0.158879,0.149931,-0.289251,0.170325,0.167636,0.153729,0.116107,-0.304731,-1.871162,1.907842,-1.661800,1.672736,-1.666264,1.647332,-1.271150,1.349450,4.822511,-4.760362,-2.282246,-1.994787,-1.981406,-1.514614,4.590597,1.695539,-1.793050
877.000000,0.144824,0.117279,0.126307,0.113591,-0.225253,0.163877,0.156003,0.158893,0.149939,-0.289279,0.170342,0.167646,0.153743,0.116119,-0.304770,-1.871459,1.908140,-1.662065,1.673002,-1.666527,1.647596,-1.271359,1.349660,4.823151,-4.761003,-2.282661,-1.995169,-1.981786,-1.514928,4.591201,1.695681,-1.793191
878.000000,0.144834,0.117295,0.126320,0.113600,-0.225266,0.163897,0.156018,0.158907,0.149948,-0.289308,0.170358,0.167657,0.153756,0.116131,-0.304808,-1.871757,1.908438,-1.662330,1.673267,-1.666791,1.647860,-1.271567,1.349868,4.823791,-4.761643,-2.283076,-1.995550,-1.982165,-1.515242,4.591805,1.695822,-1.793332
879.000000,0.144845,0.117310,0.126332,0.113610,-0.225279,0.163916,0.156033,0.158921,0.149956,-0.289336,0.170375,0.167667,0.153770,0.116142,-0.304847,-1.872054,1.908735,-1.662595,1.673532,-1.667054,1.648123,-1.271776,1.350077,4.824429,-4.762281,-2.283490,-1.995931,-1.982544,-1.515555,4.592407,1.695964,-1.793473
880.000000,0.144856,0.117326,0.126345,0.113619,-0.225292,0.163935,0.156048,0.158935,0.149964,-0.289364,0.170391,0.167677,0.153784,0.116154,-0.304886,-1.872350,1.909032,-1.662859,1.673797,-1.667316,1.648386,-1.271983,1.350285,4.825067,-4.762919,-2.283903,-1.996311,-1.982922,-1.515867,4.593008,1.696105,-1.793613
881.000000,0.144867,0.117341,0.126357,0.113628,-0.225305,0.163954,0.156063,0.158949,0.149973,-0.289392,0.170407,0.167687,0.153798,0.116166,-0.304924,-1.872646,1.909329,-1.663123,1.674061,-1.667579,1.648649,-1.272191,1.350493,4.825704,-4.763556,-2.284316,-1.996691,-1.983300,-1.516179,4.593609,1.696246,-1.793754
882.000000,0.144877,0.117356,0.126370,0.113637,-0.225318,0.163973,0.156078,0.158962,0.149981,-0.289421,0.170424,0.167697,0.153812,0.116177,-0.304963,-1.872942,1.909625,-1.663386,1.674325,-1.667841,1.648912,-1.272398,1.350701,4.826340,-4.764192,-2.284729,-1.997070,-1.983678,-1.516491,4.594208,1.696386,-1.793894
883.000000,0.144888,0.117372,0.126382,0.113647,-0.225331,0.163992,0.156092,0.158976,0.149990,-0.289449,0.170440,0.167707,0.153825,0.116189,-0.305001,-1.873237,1.909921,-1.663650,1.674589,-1.668102,1.649174,-1.272605,1.350908,4.826975,-4.764828,-2.285140,-1.997448,-1.984054,-1.516802,4.594807,1.696527,-1.794034
884.000000,0.144899,0.117387,0.126395,0.113656,-0.225344,0.164011,0.156107,0.158990,0.149998,-0.289477,0.170456,0.167717,0.153839,0.116200,-0.305040,-1.873532,1.910216,-1.663912,1.674852,-1.668364,1.649435,-1.272812,1.351116,4.827609,-4.765462,-2.285552,-1.997827,-1.984431,-1.517113,4.595405,1.696667,-1.794174
885.000000,0.144910,0.117402,0.126407,0.113665,-0.225357,0.164031,0.156122,0.159004,0.150006,-0.289505,0.170473,0.167727,0.153853,0.116212,-0.305078,-1.873827,1.910511,-1.664175,1.675115,-1.668625,1.649697,-1.273019,1.351323,4.828243,-4.766096,-2.285962,-1.998204,-1.984807,-1.517424,4.596002,1.696808,-1.794314
886.000000,0.144920,0.117418,0.126419,0.113674,-0.225370,0.164050,0.156137,0.159017,0.150015,-0.289533,0.170489,0.167737,0.153867,0.116223,-0.305117,-1.874121,1.910806,-1.664437,1.675377,-1.668885,1.649958,-1.273225,1.351529,4.828875,-4.766728,-2.286372,-1.998581,-1.985182,-1.517734,4.596598,1.696948,-1.794453
887.000000,0.144931,0.117433,0.126432,0.113683,-0.225383,0.164069,0.156152,0.159031,0.150023,-0.289561,0.170505,0.167747,0.153880,0.116235,-0.305155,-1.874414,1.911100,-1.664699,1.675640,-1.669145,1.650218,-1.273431,1.351735,4.829507,-4.767360,-2.286782,-1.998958,-1.985557,-1.518044,4.597193,1.697087,-1.794593
888.000000,0.144942,0.117448,0.126444,0.113693,-0.225396,0.164088,0.156166,0.159045,0.150031,-0.289589,0.170522,0.167757,0.153894,0.116247,-0.305193,-1.874708,1.911394,-1.664960,1.675902,-1.669405,1.650479,-1.273636,1.351942,4.830138,-4.767991,-2.287191,-1.999334,-1.985931,-1.518353,4.597787,1.697227,-1.794732
889.000000,0.144952,0.117463,0.126456,0.113702,-0.225409,0.164107,0.156181,0.159059,0.150039,-0.289617,0.170538,0.167768,0.153908,0.116258,-0.305231,-1.875001,1.911687,-1.665221,1.676163,-1.669665,1.650739,-1.273842,1.352147,4.830767,-4.768621,-2.287600,-1.999710,-1.986305,-1.518662,4.598381,1.697366,-1.794871
890.000000,0.144963,0.117479,0.126469,0.113711,-0.225422,0.164125,0.156196,0.159072,0.150048,-0.289644,0.170554,0.167778,0.153921,0.116270,-0.305270,-1.875293,1.911980,-1.665482,1.676424,-1.669924,1.650998,-1.274047,1.352353,4.831396,-4.769250,-2.288007,-2.000085,-1.986678,-1.518970,4.598973,1.697506,-1.795009
891.000000,0.144974,0.117494,0.126481,0.113720,-0.225435,0.164144,0.156210,0.159086,0.150056,-0.289672,0.170570,0.167788,0.153935,0.116281,-0.305308,-1.875585,1.912273,-1.665742,1.676685,-1.670183,1.651258,-1.274252,1.352558,4.832025,-4.769878,-2.288415,-2.000460,-1.987051,-1.519279,4.599565,1.697645,-1.795148
892.000000,0.144984,0.117509,0.126493,0.113729,-0.225448,0.164163,0.156225,0.159100,0.150064,-0.289700,0.170587,0.167798,0.153949,0.116293,-0.305346,-1.875877,1.912565,-1.666002,1.676945,-1.670442,1.651517,-1.274456,1.352763,4.832652,-4.770505,-2.288822,-2.000834,-1.987423,-1.519586,4.600156,1.697784,-1.795286
893.000000,0.144995,0.117524,0.126505,0.113738,-0.225460,0.164182,0.156240,0.159113,0.150073,-0.289728,0.170603,0.167808,0.153962,0.116304,-0.305384,-1.876169,1.912857,-1.666262,1.677206,-1.670700,1.651775,-1.274660,1.352968,4.833278,-4.771132,-2.289228,-2.001207,-1.987795,-1.519894,4.600746,1.697922,-1.795424
894.000000,0.145005,0.117539,0.126518,0.113747,-0.225473,0.164201,0.156254,0.159127,0.150081,-0.289755,0.170619,0.167818,0.153976,0.116316,-0.305422,-1.876460,1.913148,-1.666521,1.677465,-1.670958,1.652034,-1.274864,1.353172,4.833904,-4.771757,-2.289634,-2.001580,-1.988167,-1.520200,4.601335,1.698061,-1.795562
895.000000,0.145016,0.117554,0.126530,0.113756,-0.225486,0.164220,0.156269,0.159141,0.150089,-0.289783,0.170635,0.167828,0.153990,0.116327,-0.305460,-1.876750,1.913439,-1.666780,1.677725,-1.671215,1.652291,-1.275068,1.353376,4.834528,-4.772382,-2.290039,-2.001953,-1.988537,-1.520507,4.601923,1.698199,-1.795700
896.000000,0.145026,0.117569,0.126542,0.113766,-0.225499,0.164239,0.156284,0.159154,0.150097,-0.289811,0.170651,0.167838,0.154003,0.116339,-0.305498,-1.877040,1.913730,-1.667039,1.677984,-1.671472,1.652549,-1.275272,1.353580,4.835152,-4.773006,-2.290443,-2.002325,-1.988908,-1.520813,4.602511,1.698337,-1.795838
