epoca,w1_0,w1_1,w1_2,w1_3,w1_4,w1_5,w1_6,w1_7,w1_8,w2_0,w2_1,w2_2,w2_3,w2_4,w2_5,w2_6,w2_7,w2_8,b1_0,b1_1,b1_2,b2_0,b2_1,b2_2
844.000000,-2.014167,-1.168821,0.100540,1.161383,0.531768,0.576248,0.537161,0.618952,0.499273,0.460541,-4.027082,2.655224,-0.613924,-3.297202,3.609532,-7.275816,5.960215,3.123316,-0.693506,-2.665144,-7.334544,3.283454,-2.413891,-6.006020
845.000000,-2.015750,-1.168983,0.100504,1.162038,0.531989,0.576396,0.537651,0.618833,0.499357,0.460751,-4.027896,2.655536,-0.614225,-3.297715,3.610591,-7.277330,5.961842,3.125012,-0.692480,-2.666069,-7.336354,3.284056,-2.414822,-6.007915
846.000000,-2.017332,-1.169146,0.100467,1.162693,0.532211,0.576543,0.538141,0.618714,0.499441,0.460960,-4.028709,2.655849,-0.614525,-3.298226,3.611649,-7.278841,5.963466,3.126707,-0.691455,-2.666992,-7.338162,3.284657,-2.415752,-6.009808
847.000000,-2.018914,-1.169308,0.100431,1.163348,0.532432,0.576691,0.538631,0.618595,0.499525,0.461169,-4.029521,2.656162,-0.614825,-3.298737,3.612705,-7.280350,5.965087,3.128399,-0.690428,-2.667914,-7.339966,3.285258,-2.416681,-6.011698
848.000000,-2.020495,-1.169470,0.100395,1.164002,0.532652,0.576838,0.539119,0.618477,0.499609,0.461378,-4.030332,2.656476,-0.615125,-3.299247,3.613759,-7.281856,5.966707,3.130089,-0.689402,-2.668834,-7.341768,3.285858,-2.417608,-6.013585
849.000000,-2.022076,-1.169632,0.100359,1.164656,0.532872,0.576984,0.539608,0.618359,0.499692,0.461587,-4.031142,2.656791,-0.615425,-3.299756,3.614812,-7.283360,5.968323,3.131776,-0.688374,-2.669752,-7.343568,3.286457,-2.418535,-6.015470
850.000000,-2.023655,-1.169794,0.100323,1.165310,0.533092,0.577131,0.540096,0.618241,0.499776,0.461795,-4.031951,2.657106,-0.615724,-3.300263,3.615864,-7.284862,5.969937,3.133462,-0.687347,-2.670668,-7.345364,3.287055,-2.419461,-6.017352
851.000000,-2.025234,-1.169956,0.100287,1.165964,0.533311,0.577277,0.540583,0.618124,0.499860,0.462004,-4.032759,2.657421,-0.616023,-3.300770,3.616914,-7.286361,5.971549,3.135145,-0.686319,-2.671583,-7.347158,3.287652,-2.420386,-6.019232
852.000000,-2.026812,-1.170118,0.100252,1.166617,0.533530,0.577422,0.541070,0.618007,0.499944,0.462212,-4.033566,2.657737,-0.616322,-3.301276,3.617962,-7.287858,5.973158,3.136825,-0.685290,-2.672496,-7.348949,3.288248,-2.421309,-6.021109
853.000000,-2.028389,-1.170279,0.100216,1.167271,0.533748,0.577568,0.541556,0.617890,0.500027,0.462419,-4.034372,2.658054,-0.616620,-3.301780,3.619009,-7.289353,5.974765,3.138504,-0.684261,-2.673408,-7.350738,3.288844,-2.422232,-6.022983
854.000000,-2.029966,-1.170441,0.100181,1.167924,0.533966,0.577713,0.542042,0.617774,0.500111,0.462627,-4.035177,2.658372,-0.616918,-3.302284,3.620055,-7.290846,5.976370,3.140180,-0.683231,-2.674317,-7.352524,3.289438,-2.423154,-6.024855
855.000000,-2.031542,-1.170603,0.100146,1.168576,0.534183,0.577858,0.542527,0.617658,0.500195,0.462834,-4.035981,2.658690,-0.617216,-3.302787,3.621098,-7.292336,5.977972,3.141854,-0.682201,-2.675225,-7.354307,3.290032,-2.424075,-6.026724
856.000000,-2.033117,-1.170764,0.100111,1.169229,0.534400,0.578002,0.543012,0.617542,0.500278,0.463041,-4.036784,2.659009,-0.617514,-3.303289,3.622141,-7.293824,5.979571,3.143526,-0.681170,-2.676132,-7.356088,3.290625,-2.424995,-6.028591
857.000000,-2.034691,-1.170926,0.100076,1.169881,0.534616,0.578146,0.543496,0.617427,0.500362,0.463248,-4.037586,2.659328,-0.617811,-3.303789,3.623182,-7.295309,5.981168,3.145195,-0.680139,-2.677037,-7.357866,3.291218,-2.425914,-6.030455
858.000000,-2.036265,-1.171087,0.100041,1.170533,0.534832,0.578290,0.543980,0.617312,0.500445,0.463455,-4.038388,2.659648,-0.618108,-3.304289,3.624221,-7.296793,5.982763,3.146862,-0.679108,-2.677940,-7.359641,3.291809,-2.426832,-6.032316
859.000000,-2.037838,-1.171248,0.100007,1.171185,0.535047,0.578434,0.544463,0.617197,0.500529,0.463661,-4.039188,2.659968,-0.618405,-3.304788,3.625259,-7.298274,5.984356,3.148527,-0.678076,-2.678841,-7.361414,3.292400,-2.427749,-6.034175
860.000000,-2.039410,-1.171410,0.099973,1.171837,0.535262,0.578577,0.544946,0.617082,0.500612,0.463867,-4.039987,2.660289,-0.618702,-3.305286,3.626295,-7.299753,5.985946,3.150190,-0.677044,-2.679741,-7.363184,3.292989,-2.428665,-6.036032
861.000000,-2.040981,-1.171571,0.099938,1.172489,0.535477,0.578720,0.545428,0.616968,0.500696,0.464073,-4.040785,2.660611,-0.618998,-3.305782,3.627330,-7.301230,5.987533,3.151851,-0.676011,-2.680639,-7.364952,3.293578,-2.429580,-6.037885
862.000000,-2.042552,-1.171732,0.099904,1.173140,0.535691,0.578863,0.545910,0.616854,0.500779,0.464279,-4.041582,2.660933,-0.619294,-3.306278,3.628363,-7.302704,5.989118,3.153509,-0.674978,-2.681535,-7.366717,3.294166,-2.430494,-6.039737
863.000000,-2.044122,-1.171893,0.099870,1.173791,0.535904,0.579006,0.546391,0.616741,0.500862,0.464485,-4.042378,2.661256,-0.619590,-3.306773,3.629395,-7.304176,5.990701,3.155165,-0.673944,-2.682430,-7.368479,3.294754,-2.431407,-6.041585
864.000000,-2.045691,-1.172054,0.099837,1.174442,0.536117,0.579148,0.546871,0.616627,0.500946,0.464690,-4.043173,2.661580,-0.619885,-3.307267,3.630425,-7.305646,5.992282,3.156819,-0.672910,-2.683323,-7.370239,3.295340,-2.432319,-6.043432
865.000000,-2.047259,-1.172215,0.099803,1.175092,0.536330,0.579290,0.547351,0.616515,0.501029,0.464895,-4.043967,2.661904,-0.620181,-3.307760,3.631454,-7.307114,5.993860,3.158471,-0.671875,-2.684214,-7.371996,3.295926,-2.433230,-6.045275
866.000000,-2.048826,-1.172375,0.099770,1.175743,0.536542,0.579431,0.547831,0.616402,0.501112,0.465100,-4.044761,2.662228,-0.620476,-3.308252,3.632481,-7.308580,5.995436,3.160120,-0.670840,-2.685104,-7.373751,3.296511,-2.434140,-6.047116
867.000000,-2.050393,-1.172536,0.099736,1.176393,0.536754,0.579573,0.548310,0.616290,0.501196,0.465305,-4.045553,2.662554,-0.620771,-3.308743,3.633506,-7.310043,5.997009,3.161767,-0.669805,-2.685992,-7.375503,3.297095,-2.435049,-6.048955
868.000000,-2.051959,-1.172697,0.099703,1.177043,0.536965,0.579714,0.548788,0.616178,0.501279,0.465509,-4.046344,2.662880,-0.621065,-3.309233,3.634531,-7.311504,5.998580,3.163412,-0.668769,-2.686879,-7.377253,3.297679,-2.435958,-6.050791
869.000000,-2.053524,-1.172857,0.099670,1.177693,0.537175,0.579854,0.549266,0.616066,0.501362,0.465713,-4.047135,2.663206,-0.621359,-3.309722,3.635553,-7.312963,6.000149,3.165055,-0.667733,-2.687763,-7.379000,3.298261,-2.436865,-6.052625
870.000000,-2.055089,-1.173018,0.099637,1.178342,0.537386,0.579995,0.549743,0.615955,0.501445,0.465917,-4.047924,2.663533,-0.621653,-3.310210,3.636574,-7.314420,6.001715,3.166696,-0.666696,-2.688647,-7.380744,3.298843,-2.437771,-6.054456
871.000000,-2.056653,-1.173178,0.099604,1.178992,0.537596,0.580135,0.550220,0.615844,0.501528,0.466121,-4.048712,2.663861,-0.621947,-3.310697,3.637594,-7.315874,6.003279,3.168334,-0.665659,-2.689528,-7.382486,3.299424,-2.438677,-6.056285
872.000000,-2.058216,-1.173338,0.099572,1.179641,0.537805,0.580275,0.550697,0.615733,0.501611,0.466325,-4.049500,2.664189,-0.622240,-3.311183,3.638612,-7.317327,6.004841,3.169971,-0.664621,-2.690408,-7.384225,3.300004,-2.439581,-6.058111
873.000000,-2.059778,-1.173499,0.099539,1.180290,0.538014,0.580415,0.551172,0.615622,0.501694,0.466528,-4.050287,2.664518,-0.622534,-3.311668,3.639629,-7.318777,6.006401,3.171605,-0.663583,-2.691287,-7.385962,3.300583,-2.440485,-6.059934
874.000000,-2.061339,-1.173659,0.099507,1.180939,0.538222,0.580554,0.551648,0.615512,0.501777,0.466731,-4.051072,2.664848,-0.622827,-3.312153,3.640644,-7.320225,6.007958,3.173237,-0.662545,-2.692163,-7.387697,3.301162,-2.441387,-6.061756
875.000000,-2.062900,-1.173819,0.099475,1.181587,0.538430,0.580693,0.552122,0.615402,0.501860,0.466934,-4.051857,2.665178,-0.623119,-3.312636,3.641658,-7.321671,6.009512,3.174867,-0.661506,-2.693038,-7.389429,3.301740,-2.442289,-6.063574
876.000000,-2.064459,-1.173979,0.099443,1.182236,0.538638,0.580832,0.552596,0.615293,0.501943,0.467137,-4.052641,2.665508,-0.623412,-3.313118,3.642670,-7.323114,6.011065,3.176494,-0.660467,-2.693912,-7.391158,3.302317,-2.443190,-6.065391
877.000000,-2.066018,-1.174138,0.099411,1.182884,0.538845,0.580970,0.553070,0.615184,0.502026,0.467339,-4.053424,2.665840,-0.623704,-3.313600,3.643680,-7.324556,6.012615,3.178120,-0.659428,-2.694784,-7.392885,3.302893,-2.444090,-6.067205
878.000000,-2.067577,-1.174298,0.099379,1.183532,0.539052,0.581108,0.553543,0.615075,0.502108,0.467541,-4.054206,2.666172,-0.623996,-3.314080,3.644690,-7.325995,6.014163,3.179743,-0.658388,-2.695654,-7.394609,3.303469,-2.444988,-6.069016
879.000000,-2.069134,-1.174458,0.099348,1.184179,0.539258,0.581246,0.554015,0.614966,0.502191,0.467743,-4.054987,2.666504,-0.624287,-3.314560,3.645697,-7.327433,6.015709,3.181365,-0.657348,-2.696523,-7.396331,3.304044,-2.445886,-6.070825
880.000000,-2.070691,-1.174617,0.099316,1.184827,0.539464,0.581384,0.554487,0.614858,0.502274,0.467945,-4.055767,2.666837,-0.624579,-3.315039,3.646703,-7.328868,6.017252,3.182984,-0.656307,-2.697390,-7.398051,3.304618,-2.446783,-6.072632
881.000000,-2.072247,-1.174777,0.099285,1.185474,0.539669,0.581521,0.554959,0.614750,0.502357,0.468147,-4.056546,2.667171,-0.624870,-3.315516,3.647708,-7.330301,6.018793,3.184601,-0.655266,-2.698255,-7.399768,3.305191,-2.447679,-6.074436
882.000000,-2.073802,-1.174936,0.099254,1.186121,0.539874,0.581659,0.555429,0.614642,0.502439,0.468348,-4.057324,2.667505,-0.625161,-3.315993,3.648711,-7.331732,6.020332,3.186215,-0.654225,-2.699119,-7.401482,3.305764,-2.448574,-6.076238
883.000000,-2.075356,-1.175095,0.099223,1.186768,0.540078,0.581795,0.555900,0.614535,0.502522,0.468549,-4.058102,2.667840,-0.625451,-3.316469,3.649713,-7.333161,6.021869,3.187828,-0.653183,-2.699982,-7.403195,3.306335,-2.449469,-6.078037
884.000000,-2.076909,-1.175255,0.099192,1.187415,0.540282,0.581932,0.556369,0.614428,0.502604,0.468750,-4.058878,2.668176,-0.625742,-3.316944,3.650713,-7.334587,6.023403,3.189439,-0.652141,-2.700843,-7.404904,3.306906,-2.450362,-6.079834
885.000000,-2.078462,-1.175414,0.099162,1.188061,0.540485,0.582068,0.556839,0.614321,0.502687,0.468951,-4.059654,2.668512,-0.626032,-3.317418,3.651712,-7.336012,6.024935,3.191047,-0.651098,-2.701702,-7.406611,3.307477,-2.451254,-6.081629
886.000000,-2.080014,-1.175573,0.099131,1.188708,0.540688,0.582204,0.557307,0.614215,0.502769,0.469152,-4.060428,2.668848,-0.626322,-3.317892,3.652709,-7.337434,6.026465,3.192654,-0.650056,-2.702559,-7.408316,3.308046,-2.452146,-6.083421
887.000000,-2.081565,-1.175731,0.099101,1.189354,0.540891,0.582340,0.557775,0.614109,0.502852,0.469352,-4.061202,2.669186,-0.626611,-3.318364,3.653705,-7.338855,6.027992,3.194258,-0.649012,-2.703415,-7.410019,3.308615,-2.453036,-6.085211
888.000000,-2.083116,-1.175890,0.099070,1.190000,0.541093,0.582476,0.558243,0.614003,0.502934,0.469552,-4.061975,2.669523,-0.626901,-3.318835,3.654700,-7.340273,6.029518,3.195860,-0.647969,-2.704270,-7.411719,3.309183,-2.453926,-6.086998
889.000000,-2.084665,-1.176049,0.099040,1.190645,0.541295,0.582611,0.558710,0.613897,0.503017,0.469752,-4.062747,2.669862,-0.627190,-3.319306,3.655692,-7.341689,6.031041,3.197460,-0.646925,-2.705123,-7.413416,3.309750,-2.454814,-6.088783
890.000000,-2.086214,-1.176207,0.099010,1.191291,0.541496,0.582746,0.559176,0.613792,0.503099,0.469951,-4.063518,2.670201,-0.627479,-3.319775,3.656684,-7.343103,6.032562,3.199058,-0.645881,-2.705974,-7.415111,3.310317,-2.455702,-6.090566
891.000000,-2.087762,-1.176366,0.098981,1.191936,0.541697,0.582880,0.559642,0.613687,0.503181,0.470151,-4.064288,2.670541,-0.627767,-3.320244,3.657674,-7.344515,6.034080,3.200654,-0.644836,-2.706824,-7.416804,3.310882,-2.456589,-6.092346
892.000000,-2.089309,-1.176524,0.098951,1.192581,0.541897,0.583015,0.560107,0.613582,0.503264,0.470350,-4.065058,2.670881,-0.628056,-3.320712,3.658662,-7.345925,6.035597,3.202247,-0.643791,-2.707672,-7.418494,3.311447,-2.457475,-6.094124
893.000000,-2.090855,-1.176682,0.098922,1.193226,0.542097,0.583149,0.560572,0.613478,0.503346,0.470549,-4.065826,2.671222,-0.628344,-3.321179,3.659649,-7.347333,6.037111,3.203839,-0.642746,-2.708519,-7.420182,3.312012,-2.458360,-6.095900
894.000000,-2.092401,-1.176840,0.098892,1.193871,0.542296,0.583283,0.561036,0.613374,0.503428,0.470748,-4.066594,2.671563,-0.628632,-3.321645,3.660635,-7.348739,6.038623,3.205429,-0.641700,-2.709364,-7.421868,3.312575,-2.459244,-6.097673
895.000000,-2.093945,-1.176998,0.098863,1.194516,0.542495,0.583416,0.561499,0.613270,0.503510,0.470946,-4.067360,2.671905,-0.628919,-3.322110,3.661619,-7.350143,6.040133,3.207016,-0.640654,-2.710207,-7.423551,3.313138,-2.460127,-6.099444
896.000000,-2.095489,-1.177156,0.098834,1.195160,0.542694,0.583550,0.561962,0.613167,0.503592,0.471145,-4.068126,2.672248,-0.629207,-3.322574,3.662601,-7.351545,6.041641,3.208601,-0.639608,-2.711049,-7.425232,3.313700,-2.461009,-6.101213
897.000000,-2.097032,-1.177314,0.098805,1.195804,0.542892,0.583683,0.562424,0.613064,0.503674,0.471343,-4.068891,2.672591,-0.629494,-3.323037,3.663582,-7.352944,6.043146,3.210185,-0.638562,-2.711890,-7.426910,3.314262,-2.461890,-6.102979
898.000000,-2.098575,-1.177472,0.098776,1.196448,0.543089,0.583816,0.562886,0.612961,0.503756,0.471541,-4.069655,2.672935,-0.629781,-3.323500,3.664562,-7.354342,6.044649,3.211766,-0.637515,-2.712729,-7.428587,3.314823,-2.462771,-6.104743
899.000000,-2.100116,-1.177629,0.098748,1.197092,0.543286,0.583948,0.563348,0.612858,0.503838,0.471738,-4.070419,2.673279,-0.630067,-3.323962,3.665540,-7.355738,6.046150,3.213345,-0.636467,-2.713566,-7.430260,3.315383,-2.463650,-6.106505
900.000000,-2.101657,-1.177787,0.098719,1.197735,0.543483,0.584081,0.563808,0.612756,0.503920,0.471936,-4.071181,2.673624,-0.630354,-3.324422,3.666517,-7.357131,6.047649,3.214923,-0.635420,-2.714402,-7.431932,3.315942,-2.464529,-6.108264
901.000000,-2.103197,-1.177944,0.098691,1.198379,0.543679,0.584213,0.564268,0.612654,0.504002,0.472133,-4.071943,2.673970,-0.630640,-3.324882,3.667492,-7.358523,6.049146,3.216498,-0.634372,-2.715236,-7.433601,3.316500,-2.465407,-6.110021
902.000000,-2.104736,-1.178101,0.098663,1.199022,0.543875,0.584345,0.564728,0.612553,0.504084,0.472330,-4.072703,2.674316,-0.630926,-3.325341,3.668466,-7.359913,6.050641,3.218071,-0.633324,-2.716069,-7.435268,3.317058,-2.466284,-6.111776
903.000000,-2.106274,-1.178258,0.098634,1.199665,0.544071,0.584476,0.565187,0.612451,0.504165,0.472527,-4.073463,2.674663,-0.631211,-3.325799,3.669438,-7.361300,6.052133,3.219642,-0.632275,-2.716901,-7.436932,3.317615,-2.467160,-6.113529
904.000000,-2.107811,-1.178415,0.098607,1.200308,0.544266,0.584607,0.565645,0.612350,0.504247,0.472724,-4.074222,2.675010,-0.631497,-3.326257,3.670409,-7.362686,6.053624,3.221211,-0.631227,-2.717730,-7.438594,3.318172,-2.468035,-6.115279
905.000000,-2.109348,-1.178572,0.098579,1.200950,0.544460,0.584738,0.566103,0.612249,0.504329,0.472920,-4.074980,2.675358,-0.631782,-3.326713,3.671378,-7.364069,6.055112,3.222778,-0.630177,-2.718559,-7.440254,3.318727,-2.468909,-6.117027
906.000000,-2.110884,-1.178729,0.098551,1.201593,0.544654,0.584869,0.566560,0.612149,0.504410,0.473116,-4.075738,2.675707,-0.632067,-3.327169,3.672346,-7.365451,6.056598,3.224343,-0.629128,-2.719386,-7.441912,3.319282,-2.469782,-6.118773
907.000000,-2.112419,-1.178885,0.098524,1.202235,0.544848,0.585000,0.567017,0.612049,0.504492,0.473312,-4.076494,2.676056,-0.632351,-3.327623,3.673313,-7.366830,6.058082,3.225906,-0.628078,-2.720211,-7.443567,3.319837,-2.470654,-6.120516
908.000000,-2.113953,-1.179042,0.098496,1.202877,0.545041,0.585130,0.567473,0.611949,0.504574,0.473508,-4.077250,2.676406,-0.632636,-3.328077,3.674278,-7.368208,6.059563,3.227467,-0.627028,-2.721035,-7.445220,3.320390,-2.471526,-6.122258
909.000000,-2.115486,-1.179198,0.098469,1.203519,0.545234,0.585260,0.567928,0.611849,0.504655,0.473703,-4.078005,2.676756,-0.632920,-3.328530,3.675242,-7.369584,6.061043,3.229025,-0.625978,-2.721857,-7.446871,3.320943,-2.472397,-6.123997
910.000000,-2.117019,-1.179354,0.098442,1.204160,0.545426,0.585390,0.568383,0.611750,0.504736,0.473899,-4.078759,2.677107,-0.633204,-3.328982,3.676204,-7.370957,6.062521,3.230582,-0.624928,-2.722678,-7.448519,3.321495,-2.473266,-6.125733
911.000000,-2.118550,-1.179510,0.098415,1.204802,0.545618,0.585519,0.568838,0.611651,0.504818,0.474094,-4.079512,2.677458,-0.633488,-3.329434,3.677165,-7.372329,6.063996,3.232137,-0.623877,-2.723497,-7.450165,3.322047,-2.474135,-6.127468
912.000000,-2.120081,-1.179666,0.098389,1.205443,0.545809,0.585649,0.569291,0.611552,0.504899,0.474289,-4.080264,2.677810,-0.633771,-3.329884,3.678124,-7.373699,6.065469,3.233690,-0.622826,-2.724315,-7.451809,3.322598,-2.475003,-6.129200
913.000000,-2.121611,-1.179822,0.098362,1.206084,0.546000,0.585778,0.569745,0.611454,0.504981,0.474483,-4.081016,2.678163,-0.634054,-3.330334,3.679082,-7.375067,6.066940,3.235241,-0.621774,-2.725131,-7.453450,3.323148,-2.475870,-6.130930
914.000000,-2.123141,-1.179978,0.098335,1.206725,0.546191,0.585907,0.570197,0.611356,0.505062,0.474678,-4.081767,2.678516,-0.634337,-3.330782,3.680038,-7.376432,6.068409,3.236790,-0.620723,-2.725946,-7.455090,3.323697,-2.476736,-6.132658
915.000000,-2.124669,-1.180133,0.098309,1.207365,0.546381,0.586035,0.570649,0.611258,0.505143,0.474872,-4.082517,2.678870,-0.634620,-3.331230,3.680993,-7.377796,6.069876,3.238337,-0.619671,-2.726759,-7.456727,3.324246,-2.477602,-6.134384
916.000000,-2.126197,-1.180289,0.098283,1.208006,0.546571,0.586163,0.571101,0.611160,0.505224,0.475066,-4.083266,2.679224,-0.634902,-3.331677,3.681947,-7.379158,6.071341,3.239881,-0.618619,-2.727571,-7.458362,3.324794,-2.478466,-6.136107
917.000000,-2.127723,-1.180444,0.098257,1.208646,0.546760,0.586291,0.571552,0.611063,0.505305,0.475260,-4.084014,2.679579,-0.635185,-3.332124,3.682899,-7.380518,6.072804,3.241424,-0.617566,-2.728381,-7.459994,3.325342,-2.479330,-6.137828
918.000000,-2.129249,-1.180599,0.098231,1.209286,0.546949,0.586419,0.572002,0.610966,0.505387,0.475454,-4.084762,2.679935,-0.635467,-3.332569,3.683850,-7.381876,6.074265,3.242965,-0.616513,-2.729190,-7.461624,3.325888,-2.480192,-6.139547
919.000000,-2.130774,-1.180754,0.098205,1.209926,0.547137,0.586547,0.572452,0.610869,0.505468,0.475647,-4.085508,2.680291,-0.635748,-3.333014,3.684799,-7.383232,6.075723,3.244504,-0.615460,-2.729998,-7.463253,3.326434,-2.481054,-6.141264
920.000000,-2.132299,-1.180909,0.098180,1.210566,0.547325,0.586674,0.572901,0.610772,0.505549,0.475840,-4.086254,2.680648,-0.636030,-3.333458,3.685747,-7.384587,6.077180,3.246041,-0.614407,-2.730804,-7.464878,3.326980,-2.481915,-6.142979
921.000000,-2.133822,-1.181064,0.098154,1.211206,0.547513,0.586801,0.573349,0.610676,0.505630,0.476033,-4.086999,2.681005,-0.636311,-3.333901,3.686693,-7.385939,6.078635,3.247576,-0.613354,-2.731608,-7.466502,3.327525,-2.482775,-6.144691
922.000000,-2.135345,-1.181219,0.098129,1.211845,0.547700,0.586928,0.573797,0.610580,0.505710,0.476226,-4.087744,2.681363,-0.636592,-3.334343,3.687638,-7.387289,6.080087,3.249109,-0.612300,-2.732411,-7.468124,3.328069,-2.483635,-6.146402
923.000000,-2.136866,-1.181373,0.098104,1.212484,0.547887,0.587055,0.574245,0.610485,0.505791,0.476419,-4.088487,2.681722,-0.636873,-3.334784,3.688582,-7.388638,6.081537,3.250640,-0.611246,-2.733213,-7.469743,3.328612,-2.484493,-6.148110
924.000000,-2.138387,-1.181528,0.098079,1.213123,0.548073,0.587181,0.574691,0.610389,0.505872,0.476611,-4.089230,2.682081,-0.637154,-3.335225,3.689524,-7.389984,6.082986,3.252169,-0.610191,-2.734013,-7.471360,3.329155,-2.485350,-6.149816
925.000000,-2.139907,-1.181682,0.098054,1.213762,0.548259,0.587307,0.575138,0.610294,0.505953,0.476803,-4.089972,2.682440,-0.637434,-3.335665,3.690465,-7.391329,6.084432,3.253697,-0.609137,-2.734812,-7.472975,3.329697,-2.486207,-6.151520
926.000000,-2.141427,-1.181836,0.098029,1.214401,0.548444,0.587433,0.575583,0.610200,0.506034,0.476995,-4.090713,2.682801,-0.637714,-3.336103,3.691404,-7.392672,6.085876,3.255222,-0.608082,-2.735609,-7.474587,3.330238,-2.487063,-6.153221
927.000000,-2.142945,-1.181990,0.098004,1.215039,0.548629,0.587559,0.576028,0.610105,0.506114,0.477187,-4.091454,2.683161,-0.637994,-3.336542,3.692342,-7.394013,6.087318,3.256745,-0.607027,-2.736405,-7.476198,3.330779,-2.487918,-6.154921
928.000000,-2.144463,-1.182144,0.097980,1.215677,0.548813,0.587684,0.576473,0.610011,0.506195,0.477378,-4.092193,2.683523,-0.638274,-3.336979,3.693278,-7.395352,6.088759,3.258266,-0.605972,-2.737199,-7.477806,3.331319,-2.488772,-6.156618
929.000000,-2.145980,-1.182297,0.097955,1.216315,0.548998,0.587809,0.576916,0.609917,0.506275,0.477569,-4.092932,2.683885,-0.638553,-3.337415,3.694214,-7.396689,6.090197,3.259786,-0.604917,-2.737992,-7.479412,3.331858,-2.489625,-6.158314
930.000000,-2.147496,-1.182451,0.097931,1.216953,0.549181,0.587934,0.577360,0.609823,0.506356,0.477761,-4.093670,2.684247,-0.638832,-3.337851,3.695147,-7.398024,6.091633,3.261303,-0.603861,-2.738784,-7.481016,3.332397,-2.490477,-6.160007
931.000000,-2.149011,-1.182604,0.097907,1.217591,0.549364,0.588059,0.577802,0.609730,0.506436,0.477951,-4.094407,2.684610,-0.639111,-3.338286,3.696079,-7.399357,6.093067,3.262819,-0.602805,-2.739574,-7.482618,3.332935,-2.491329,-6.161698
